,GEOID,Longitude,Latitude,indicator,value,bin_value_bin
10762,17031251500,-87.7603538,41.8911035,"Demographics, minorities (% of residents), 2016-2020",97.848293849,3.0
10763,17031251600,-87.7518037,41.8914065,"Demographics, minorities (% of residents), 2016-2020",99.930232558,3.0
10764,17031251700,-87.7444793,41.8913844,"Demographics, minorities (% of residents), 2016-2020",96.909667195,2.0
10765,17031251800,-87.7478885,41.8841436,"Demographics, minorities (% of residents), 2016-2020",96.599033816,2.0
10766,17031251900,-87.7600945,41.8838116,"Demographics, minorities (% of residents), 2016-2020",96.577787109,2.0
10767,17031252000,-87.7698798,41.8836759,"Demographics, minorities (% of residents), 2016-2020",98.346107301,3.0
10768,17031252101,-87.7698551,41.8738808,"Demographics, minorities (% of residents), 2016-2020",98.913886734,3.0
10769,17031252102,-87.7598116,41.8765922,"Demographics, minorities (% of residents), 2016-2020",98.062616243,3.0
10770,17031252201,-87.7521051,41.8766958,"Demographics, minorities (% of residents), 2016-2020",95.097305389,2.0
10771,17031252202,-87.7445832,41.8767584,"Demographics, minorities (% of residents), 2016-2020",98.42645382,3.0
10772,17031260100,-87.7233302,41.8843707,"Demographics, minorities (% of residents), 2016-2020",92.5,2.0
10773,17031260200,-87.7282302,41.8843243,"Demographics, minorities (% of residents), 2016-2020",100.0,3.0
10774,17031260300,-87.7331362,41.8842766,"Demographics, minorities (% of residents), 2016-2020",98.818232977,3.0
10775,17031260400,-87.7380411,41.8842145,"Demographics, minorities (% of residents), 2016-2020",99.050086356,3.0
10776,17031260500,-87.7377282,41.8766639,"Demographics, minorities (% of residents), 2016-2020",99.826889786,3.0
10777,17031260600,-87.732867,41.8771076,"Demographics, minorities (% of residents), 2016-2020",98.140200286,3.0
10778,17031260700,-87.7279962,41.8770565,"Demographics, minorities (% of residents), 2016-2020",98.897734231,3.0
10779,17031260800,-87.7230964,41.8770848,"Demographics, minorities (% of residents), 2016-2020",94.286941581,2.0
10780,17031260900,-87.7228141,41.8710297,"Demographics, minorities (% of residents), 2016-2020",90.063424947,2.0
10781,17031261000,-87.7320094,41.8713379,"Demographics, minorities (% of residents), 2016-2020",100.0,3.0
10782,17031270500,-87.7177932,41.8762402,"Demographics, minorities (% of residents), 2016-2020",100.0,3.0
10783,17031271200,-87.7035621,41.8773597,"Demographics, minorities (% of residents), 2016-2020",95.365278869,2.0
10784,17031271300,-87.7084528,41.877304,"Demographics, minorities (% of residents), 2016-2020",100.0,3.0
10785,17031271400,-87.7133314,41.8772429,"Demographics, minorities (% of residents), 2016-2020",93.566775244,2.0
10786,17031271500,-87.7131559,41.8717861,"Demographics, minorities (% of residents), 2016-2020",96.342259961,2.0
10787,17031271800,-87.6984897,41.8714964,"Demographics, minorities (% of residents), 2016-2020",100.0,3.0
10788,17031280100,-87.6428068,41.8853007,"Demographics, minorities (% of residents), 2016-2020",31.122676580000004,0.0
10789,17031280400,-87.6718846,41.8860094,"Demographics, minorities (% of residents), 2016-2020",80.08752735,2.0
10790,17031280800,-87.6889009,41.8785967,"Demographics, minorities (% of residents), 2016-2020",88.62793572,2.0
10791,17031280900,-87.6851324,41.8786261,"Demographics, minorities (% of residents), 2016-2020",92.966751918,2.0
10792,17031281900,-87.6426225,41.8792494,"Demographics, minorities (% of residents), 2016-2020",52.01171574,1.0
10793,17031282700,-87.6886812,41.8713668,"Demographics, minorities (% of residents), 2016-2020",72.67384917,1.0
10794,17031282800,-87.6849136,41.8702682,"Demographics, minorities (% of residents), 2016-2020",68.46957591,1.0
10795,17031283100,-87.6640458,41.8692736,"Demographics, minorities (% of residents), 2016-2020",82.46522161,2.0
10796,17031283200,-87.6592024,41.869579,"Demographics, minorities (% of residents), 2016-2020",68.61575179,1.0
10797,17031283800,-87.6537547,41.8634168,"Demographics, minorities (% of residents), 2016-2020",69.42779292,1.0
10798,17031290900,-87.7324567,41.8624103,"Demographics, minorities (% of residents), 2016-2020",100.0,3.0
10799,17031291200,-87.7128746,41.8626611,"Demographics, minorities (% of residents), 2016-2020",99.846860643,3.0
10800,17031291600,-87.6922159,41.8576415,"Demographics, minorities (% of residents), 2016-2020",73.02631579,1.0
10801,17031292200,-87.7157306,41.8566665,"Demographics, minorities (% of residents), 2016-2020",97.309062129,3.0
10802,17031292400,-87.7223992,41.8552397,"Demographics, minorities (% of residents), 2016-2020",83.18867063,2.0
10803,17031292500,-87.7322428,41.8551613,"Demographics, minorities (% of residents), 2016-2020",98.021181717,3.0
10804,17031300500,-87.7219393,41.8474251,"Demographics, minorities (% of residents), 2016-2020",95.023272467,2.0
10805,17031300600,-87.7173343,41.8479904,"Demographics, minorities (% of residents), 2016-2020",96.771853464,2.0
10806,17031300700,-87.7124504,41.848072,"Demographics, minorities (% of residents), 2016-2020",98.622047244,3.0
10807,17031300800,-87.7075818,41.8481108,"Demographics, minorities (% of residents), 2016-2020",98.590485779,3.0
10808,17031300900,-87.7026993,41.8481796,"Demographics, minorities (% of residents), 2016-2020",93.675298805,2.0
10809,17031301100,-87.6979734,41.847029,"Demographics, minorities (% of residents), 2016-2020",88.40782123,2.0
10810,17031301200,-87.6914771,41.8484171,"Demographics, minorities (% of residents), 2016-2020",94.069617533,2.0
10811,17031301600,-87.712252,41.8407572,"Demographics, minorities (% of residents), 2016-2020",98.375066596,3.0
10812,17031301701,-87.7196254,41.8424805,"Demographics, minorities (% of residents), 2016-2020",90.217126128,2.0
10813,17031301702,-87.7195244,41.8388062,"Demographics, minorities (% of residents), 2016-2020",96.995708155,3.0
10814,17031301801,-87.7350492,41.8416617,"Demographics, minorities (% of residents), 2016-2020",98.918187965,3.0
10815,17031301802,-87.7277592,41.8451846,"Demographics, minorities (% of residents), 2016-2020",97.851420248,3.0
10816,17031301803,-87.7278708,41.8395497,"Demographics, minorities (% of residents), 2016-2020",96.532280801,2.0
10817,17031310200,-87.6442091,41.85631,"Demographics, minorities (% of residents), 2016-2020",65.58632882,1.0
10818,17031310300,-87.6489782,41.8561439,"Demographics, minorities (% of residents), 2016-2020",76.73188789,2.0
10819,17031310400,-87.6522613,41.8565069,"Demographics, minorities (% of residents), 2016-2020",63.71347785,1.0
10820,17031310500,-87.65474,41.855248,"Demographics, minorities (% of residents), 2016-2020",80.54393304999999,2.0
10821,17031310600,-87.6595637,41.856333,"Demographics, minorities (% of residents), 2016-2020",65.41841004,1.0
10822,17031310700,-87.6649061,41.8559903,"Demographics, minorities (% of residents), 2016-2020",74.81089259000001,1.0
10823,17031310800,-87.6685737,41.8559337,"Demographics, minorities (% of residents), 2016-2020",85.9082397,2.0
10824,17031310900,-87.6746741,41.8557716,"Demographics, minorities (% of residents), 2016-2020",81.77804535,2.0
10825,17031320100,-87.6209099,41.8850409,"Demographics, minorities (% of residents), 2016-2020",,
10826,17031320400,-87.6172556,41.875817,"Demographics, minorities (% of residents), 2016-2020",37.84847491,0.0
10827,17031320600,-87.6165962,41.8705542,"Demographics, minorities (% of residents), 2016-2020",37.18099725,0.0
10828,17031330100,-87.615523,41.8592947,"Demographics, minorities (% of residents), 2016-2020",,
10829,17031330200,-87.6305315,41.8613456,"Demographics, minorities (% of residents), 2016-2020",50.07684426,1.0
10830,17031340300,-87.6357881,41.8428058,"Demographics, minorities (% of residents), 2016-2020",91.279373368,2.0
10831,17031340400,-87.6320356,41.8418857,"Demographics, minorities (% of residents), 2016-2020",90.0,2.0
10832,17031340500,-87.6329169,41.8345181,"Demographics, minorities (% of residents), 2016-2020",56.09120521,1.0
10833,17031340600,-87.6325215,41.8274278,"Demographics, minorities (% of residents), 2016-2020",94.884169884,2.0
10834,17031350100,-87.6079492,41.840259,"Demographics, minorities (% of residents), 2016-2020",93.832943013,2.0
10835,17031350400,-87.6283695,41.8419291,"Demographics, minorities (% of residents), 2016-2020",99.554013875,3.0
10836,17031351000,-87.6065282,41.8355675,"Demographics, minorities (% of residents), 2016-2020",96.465436347,2.0
10837,17031351100,-87.6141894,41.827754,"Demographics, minorities (% of residents), 2016-2020",99.011602922,3.0
10838,17031351400,-87.6240909,41.8274019,"Demographics, minorities (% of residents), 2016-2020",95.838020247,2.0
10839,17031351500,-87.6277309,41.8272402,"Demographics, minorities (% of residents), 2016-2020",85.13323983000001,2.0
10840,17031360200,-87.6098876,41.8268855,"Demographics, minorities (% of residents), 2016-2020",99.519230769,3.0
10841,17031380100,-87.6100974,41.8202019,"Demographics, minorities (% of residents), 2016-2020",96.079456351,2.0
10842,17031380200,-87.6149861,41.820574,"Demographics, minorities (% of residents), 2016-2020",99.390986602,3.0
10843,17031380500,-87.6277942,41.8200988,"Demographics, minorities (% of residents), 2016-2020",,
10844,17031380700,-87.623768,41.813806,"Demographics, minorities (% of residents), 2016-2020",,
10845,17031381200,-87.6139992,41.8085114,"Demographics, minorities (% of residents), 2016-2020",98.686868687,3.0
10846,17031381400,-87.6214298,41.8076202,"Demographics, minorities (% of residents), 2016-2020",99.037844772,3.0
10847,17031381500,-87.6228619,41.8101927,"Demographics, minorities (% of residents), 2016-2020",96.997690531,3.0
10848,17031381700,-87.6274463,41.8055502,"Demographics, minorities (% of residents), 2016-2020",,
10849,17031381800,-87.6211978,41.8038481,"Demographics, minorities (% of residents), 2016-2020",90.687554395,2.0
10850,17031381900,-87.6138885,41.8039557,"Demographics, minorities (% of residents), 2016-2020",95.84615384599999,2.0
10851,17031390100,-87.5905449,41.8135545,"Demographics, minorities (% of residents), 2016-2020",92.753623188,2.0
10852,17031390200,-87.5994765,41.813041,"Demographics, minorities (% of residents), 2016-2020",78.51885924999999,2.0
10853,17031390300,-87.6042089,41.8132006,"Demographics, minorities (% of residents), 2016-2020",88.10792805,2.0
10854,17031390400,-87.6040582,41.8059243,"Demographics, minorities (% of residents), 2016-2020",88.51118761000001,2.0
10855,17031390500,-87.5991987,41.8059781,"Demographics, minorities (% of residents), 2016-2020",74.5049505,1.0
10856,17031390600,-87.5943504,41.8060181,"Demographics, minorities (% of residents), 2016-2020",54.14235706,1.0
10857,17031390700,-87.5804887,41.8040164,"Demographics, minorities (% of residents), 2016-2020",75.60756076,1.0
10858,17031400300,-87.6114331,41.7897197,"Demographics, minorities (% of residents), 2016-2020",99.529042386,3.0
10859,17031400400,-87.6183211,41.7911261,"Demographics, minorities (% of residents), 2016-2020",96.283095723,2.0
10860,17031400500,-87.6231791,41.7910414,"Demographics, minorities (% of residents), 2016-2020",99.241706161,3.0
10861,17031400800,-87.620558,41.7828633,"Demographics, minorities (% of residents), 2016-2020",99.030470914,3.0
10862,17031410100,-87.5810259,41.8015822,"Demographics, minorities (% of residents), 2016-2020",67.45810055999999,1.0
10863,17031410200,-87.5942651,41.8016709,"Demographics, minorities (% of residents), 2016-2020",60.09549795,1.0
10864,17031410500,-87.6037435,41.7978296,"Demographics, minorities (% of residents), 2016-2020",60.63049853,1.0
10865,17031410600,-87.5989422,41.7979687,"Demographics, minorities (% of residents), 2016-2020",56.46395489,1.0
10866,17031410700,-87.5941996,41.7980493,"Demographics, minorities (% of residents), 2016-2020",54.64750786,1.0
10867,17031410800,-87.5896248,41.7979614,"Demographics, minorities (% of residents), 2016-2020",51.84931507,1.0
10868,17031410900,-87.5780937,41.7967097,"Demographics, minorities (% of residents), 2016-2020",42.7982327,1.0
10869,17031411000,-87.577462,41.7872267,"Demographics, minorities (% of residents), 2016-2020",61.63943991,1.0
10870,17031411100,-87.5897011,41.7904545,"Demographics, minorities (% of residents), 2016-2020",37.53327418,0.0
10871,17031411200,-87.5940171,41.7905618,"Demographics, minorities (% of residents), 2016-2020",39.74970203,0.0
10872,17031420100,-87.5795042,41.7825689,"Demographics, minorities (% of residents), 2016-2020",97.640891219,3.0
10873,17031420200,-87.5935208,41.783468,"Demographics, minorities (% of residents), 2016-2020",79.39729396999999,2.0
10874,17031420300,-87.598697,41.7832241,"Demographics, minorities (% of residents), 2016-2020",65.92870544,1.0
10875,17031420400,-87.6035584,41.7831699,"Demographics, minorities (% of residents), 2016-2020",75.64575646,1.0
10876,17031420500,-87.6084261,41.7831002,"Demographics, minorities (% of residents), 2016-2020",99.391929243,3.0
10877,17031420600,-87.6132777,41.7830135,"Demographics, minorities (% of residents), 2016-2020",95.774647887,2.0
10878,17031420700,-87.6106933,41.7766914,"Demographics, minorities (% of residents), 2016-2020",99.102773246,3.0
10879,17031420800,-87.6032569,41.7769097,"Demographics, minorities (% of residents), 2016-2020",97.948526669,3.0
10880,17031421200,-87.6089474,41.7706621,"Demographics, minorities (% of residents), 2016-2020",98.323036187,3.0
10881,17031430101,-87.573953,41.7698532,"Demographics, minorities (% of residents), 2016-2020",98.584571833,3.0
10882,17031430102,-87.5638143,41.7689528,"Demographics, minorities (% of residents), 2016-2020",98.042459333,3.0
10883,17031430200,-87.5813509,41.7697613,"Demographics, minorities (% of residents), 2016-2020",95.325670498,2.0
10884,17031430300,-87.5893601,41.7697163,"Demographics, minorities (% of residents), 2016-2020",99.072121468,3.0
10885,17031430400,-87.5903116,41.7621978,"Demographics, minorities (% of residents), 2016-2020",97.061873488,3.0
10886,17031430500,-87.58127,41.7643139,"Demographics, minorities (% of residents), 2016-2020",98.62853808,3.0
10887,17031430600,-87.571373,41.7644133,"Demographics, minorities (% of residents), 2016-2020",98.784878488,3.0
10888,17031430700,-87.5608903,41.7652716,"Demographics, minorities (% of residents), 2016-2020",96.351451973,2.0
10889,17031430800,-87.5712983,41.76075,"Demographics, minorities (% of residents), 2016-2020",99.576271186,3.0
10890,17031430900,-87.5811851,41.760641,"Demographics, minorities (% of residents), 2016-2020",99.410222805,3.0
10891,17031431200,-87.5711843,41.7553011,"Demographics, minorities (% of residents), 2016-2020",99.188876014,3.0
10892,17031431301,-87.5601871,41.7535302,"Demographics, minorities (% of residents), 2016-2020",95.107526882,2.0
10893,17031431302,-87.5627859,41.7583855,"Demographics, minorities (% of residents), 2016-2020",98.6433013,3.0
10894,17031431400,-87.546555,41.7572084,"Demographics, minorities (% of residents), 2016-2020",92.105263158,2.0
10895,17031440101,-87.6014512,41.7486271,"Demographics, minorities (% of residents), 2016-2020",99.638902263,3.0
10896,17031440102,-87.6011636,41.7409356,"Demographics, minorities (% of residents), 2016-2020",95.117594522,2.0
10897,17031440201,-87.6100746,41.7482101,"Demographics, minorities (% of residents), 2016-2020",99.509969584,3.0
10898,17031440202,-87.609762,41.7409599,"Demographics, minorities (% of residents), 2016-2020",100.0,3.0
10899,17031440300,-87.6195427,41.7437208,"Demographics, minorities (% of residents), 2016-2020",99.956255468,3.0
10900,17031440600,-87.6191373,41.7326718,"Demographics, minorities (% of residents), 2016-2020",100.0,3.0
10901,17031440700,-87.6096294,41.7347514,"Demographics, minorities (% of residents), 2016-2020",99.066091954,3.0
10902,17031440800,-87.603328,41.7317114,"Demographics, minorities (% of residents), 2016-2020",98.858329009,3.0
10903,17031440900,-87.6090057,41.728669,"Demographics, minorities (% of residents), 2016-2020",99.920318725,3.0
10904,17031450300,-87.5790892,41.7419438,"Demographics, minorities (% of residents), 2016-2020",98.830584708,3.0
10905,17031460100,-87.5367253,41.7478345,"Demographics, minorities (% of residents), 2016-2020",97.126436782,3.0
10906,17031460200,-87.5470102,41.7413875,"Demographics, minorities (% of residents), 2016-2020",92.685102587,2.0
10907,17031460301,-87.5563673,41.7400264,"Demographics, minorities (% of residents), 2016-2020",98.881239243,3.0
10908,17031460302,-87.5573879,41.747084,"Demographics, minorities (% of residents), 2016-2020",90.342332313,2.0
10909,17031460400,-87.5636922,41.7444903,"Demographics, minorities (% of residents), 2016-2020",99.770904926,3.0
10910,17031460500,-87.5726041,41.7468819,"Demographics, minorities (% of residents), 2016-2020",99.671754472,3.0
10911,17031460600,-87.5595142,41.7356327,"Demographics, minorities (% of residents), 2016-2020",,
10912,17031460700,-87.5492807,41.7355805,"Demographics, minorities (% of residents), 2016-2020",,
10913,17031461000,-87.5465424,41.7273925,"Demographics, minorities (% of residents), 2016-2020",92.946362968,2.0
10914,17031470100,-87.5964894,41.7282207,"Demographics, minorities (% of residents), 2016-2020",97.47706422,3.0
10915,17031480100,-87.5757302,41.7352411,"Demographics, minorities (% of residents), 2016-2020",99.418604651,3.0
10916,17031480200,-87.5898841,41.7351237,"Demographics, minorities (% of residents), 2016-2020",100.0,3.0
10917,17031480300,-87.5879725,41.729194,"Demographics, minorities (% of residents), 2016-2020",98.234774934,3.0
10918,17031480400,-87.5756385,41.7284498,"Demographics, minorities (% of residents), 2016-2020",99.510265587,3.0
10919,17031480500,-87.5590911,41.7276,"Demographics, minorities (% of residents), 2016-2020",98.28001376,3.0
10920,17031490300,-87.619148,41.7253813,"Demographics, minorities (% of residents), 2016-2020",,
10921,17031490400,-87.6108237,41.7236539,"Demographics, minorities (% of residents), 2016-2020",,
10922,17031490500,-87.6132064,41.7179274,"Demographics, minorities (% of residents), 2016-2020",98.074074074,3.0
10923,17031490600,-87.6283302,41.7179734,"Demographics, minorities (% of residents), 2016-2020",90.958164642,2.0
10924,17031490700,-87.6283617,41.7107339,"Demographics, minorities (% of residents), 2016-2020",100.0,3.0
10925,17031490800,-87.6153371,41.7106828,"Demographics, minorities (% of residents), 2016-2020",98.682543704,3.0
10926,17031490901,-87.6162677,41.6960582,"Demographics, minorities (% of residents), 2016-2020",99.965846995,3.0
10927,17031490902,-87.6153262,41.7032801,"Demographics, minorities (% of residents), 2016-2020",100.0,3.0
10928,17031491000,-87.6280536,41.6997625,"Demographics, minorities (% of residents), 2016-2020",99.915777653,3.0
10929,17031491100,-87.6376994,41.6997531,"Demographics, minorities (% of residents), 2016-2020",96.982035928,3.0
10930,17031491200,-87.6374383,41.6887765,"Demographics, minorities (% of residents), 2016-2020",95.973496432,2.0
10931,17031491300,-87.6278036,41.6888969,"Demographics, minorities (% of residents), 2016-2020",99.137931034,3.0
10932,17031491400,-87.6168215,41.6891232,"Demographics, minorities (% of residents), 2016-2020",97.626628075,3.0
10933,17031500100,-87.5950247,41.7146834,"Demographics, minorities (% of residents), 2016-2020",98.720292505,3.0
10934,17031500200,-87.6003086,41.7008552,"Demographics, minorities (% of residents), 2016-2020",98.738317757,3.0
10935,17031500300,-87.6053698,41.689315,"Demographics, minorities (% of residents), 2016-2020",53.89116442,1.0
10936,17031510100,-87.5500748,41.7126213,"Demographics, minorities (% of residents), 2016-2020",88.82402002,2.0
10937,17031510200,-87.5600499,41.7142651,"Demographics, minorities (% of residents), 2016-2020",93.664060394,2.0
10938,17031510300,-87.5749736,41.7157381,"Demographics, minorities (% of residents), 2016-2020",99.250780437,3.0
10939,17031520100,-87.5294325,41.7211184,"Demographics, minorities (% of residents), 2016-2020",90.446146913,2.0
10940,17031520200,-87.5406913,41.712308,"Demographics, minorities (% of residents), 2016-2020",89.14116486,2.0
10941,17031520300,-87.5395629,41.7011139,"Demographics, minorities (% of residents), 2016-2020",88.27785818,2.0
10942,17031520400,-87.5307029,41.703008,"Demographics, minorities (% of residents), 2016-2020",89.03693315,2.0
10943,17031520500,-87.5308719,41.6931158,"Demographics, minorities (% of residents), 2016-2020",81.66282642,2.0
10944,17031520600,-87.5404,41.6895203,"Demographics, minorities (% of residents), 2016-2020",87.20205354,2.0
10945,17031530100,-87.6179395,41.6818522,"Demographics, minorities (% of residents), 2016-2020",99.617041647,3.0
10946,17031530200,-87.6323954,41.6815612,"Demographics, minorities (% of residents), 2016-2020",99.259259259,3.0
10947,17031530300,-87.6517524,41.6813144,"Demographics, minorities (% of residents), 2016-2020",99.182920401,3.0
10948,17031530400,-87.6515267,41.6740397,"Demographics, minorities (% of residents), 2016-2020",98.022079117,3.0
10949,17031530501,-87.632166,41.674278,"Demographics, minorities (% of residents), 2016-2020",98.048492017,3.0
10950,17031530502,-87.6250225,41.6660802,"Demographics, minorities (% of residents), 2016-2020",100.0,3.0
10951,17031530503,-87.6375356,41.6642039,"Demographics, minorities (% of residents), 2016-2020",99.845916795,3.0
10952,17031530600,-87.6191458,41.6700882,"Demographics, minorities (% of residents), 2016-2020",99.451013514,3.0
10953,17031540101,-87.5993689,41.6507203,"Demographics, minorities (% of residents), 2016-2020",99.265228727,3.0
10954,17031540102,-87.6054488,41.66733,"Demographics, minorities (% of residents), 2016-2020",98.716744914,3.0
10955,17031550100,-87.5359785,41.6631813,"Demographics, minorities (% of residents), 2016-2020",63.2290401,1.0
10956,17031550200,-87.564827,41.6550974,"Demographics, minorities (% of residents), 2016-2020",62.75569278,1.0
10957,17031560100,-87.741591,41.8156765,"Demographics, minorities (% of residents), 2016-2020",89.42161339,2.0
10958,17031560200,-87.7478273,41.8113309,"Demographics, minorities (% of residents), 2016-2020",98.012820513,3.0
10959,17031560300,-87.747987,41.8039075,"Demographics, minorities (% of residents), 2016-2020",78.30431979,2.0
10960,17031560400,-87.7406144,41.8040062,"Demographics, minorities (% of residents), 2016-2020",75.6097561,1.0
10961,17031560700,-87.7575202,41.7964626,"Demographics, minorities (% of residents), 2016-2020",59.65536105,1.0
10962,17031560800,-87.7721659,41.7962056,"Demographics, minorities (% of residents), 2016-2020",60.17367615,1.0
10963,17031560900,-87.7916514,41.7957702,"Demographics, minorities (% of residents), 2016-2020",45.51802227,1.0
10964,17031561000,-87.7915033,41.7885022,"Demographics, minorities (% of residents), 2016-2020",41.32355393,1.0
10965,17031561100,-87.7719099,41.7888698,"Demographics, minorities (% of residents), 2016-2020",50.96762843,1.0
10966,17031570100,-87.7189132,41.8162003,"Demographics, minorities (% of residents), 2016-2020",86.40183346,2.0
10967,17031570200,-87.7307183,41.8143799,"Demographics, minorities (% of residents), 2016-2020",88.41030195,2.0
10968,17031570300,-87.7307909,41.8041449,"Demographics, minorities (% of residents), 2016-2020",86.02763385,2.0
10969,17031570400,-87.7191305,41.8049921,"Demographics, minorities (% of residents), 2016-2020",83.7388724,2.0
10970,17031570500,-87.7324553,41.7986015,"Demographics, minorities (% of residents), 2016-2020",81.21746095,2.0
10971,17031580100,-87.6907463,41.8280549,"Demographics, minorities (% of residents), 2016-2020",93.278257604,2.0
10972,17031580200,-87.6993478,41.8267718,"Demographics, minorities (% of residents), 2016-2020",94.196031981,2.0
10973,17031580300,-87.708934,41.8251876,"Demographics, minorities (% of residents), 2016-2020",94.690966719,2.0
10974,17031580400,-87.7091845,41.8152753,"Demographics, minorities (% of residents), 2016-2020",90.905254273,2.0
10975,17031580501,-87.6994962,41.819986,"Demographics, minorities (% of residents), 2016-2020",90.786026201,2.0
10976,17031580502,-87.6993102,41.8145617,"Demographics, minorities (% of residents), 2016-2020",93.443917852,2.0
10977,17031580600,-87.6920314,41.8173978,"Demographics, minorities (% of residents), 2016-2020",87.44404177999999,2.0
10978,17031580700,-87.6868459,41.8174935,"Demographics, minorities (% of residents), 2016-2020",91.58847185,2.0
10979,17031580800,-87.6866436,41.8102197,"Demographics, minorities (% of residents), 2016-2020",98.821396192,3.0
10980,17031590500,-87.6804757,41.8248983,"Demographics, minorities (% of residents), 2016-2020",80.27941967,2.0
10981,17031590600,-87.6729244,41.8268332,"Demographics, minorities (% of residents), 2016-2020",75.97183099,1.0
10982,17031590700,-87.6627888,41.8260539,"Demographics, minorities (% of residents), 2016-2020",89.98041775,2.0
10983,17031600400,-87.6439321,41.8417183,"Demographics, minorities (% of residents), 2016-2020",68.1745182,1.0
10984,17031600600,-87.6554677,41.8422594,"Demographics, minorities (% of residents), 2016-2020",79.0527018,2.0
10985,17031600700,-87.660543,41.8407816,"Demographics, minorities (% of residents), 2016-2020",67.65972721,1.0
10986,17031600900,-87.6531432,41.8365129,"Demographics, minorities (% of residents), 2016-2020",58.60983982,1.0
10987,17031610300,-87.6751021,41.8161777,"Demographics, minorities (% of residents), 2016-2020",96.674134069,2.0
10988,17031610400,-87.6674491,41.8103984,"Demographics, minorities (% of residents), 2016-2020",97.130242826,3.0
10989,17031610800,-87.6384084,41.8127078,"Demographics, minorities (% of residents), 2016-2020",33.529028049999994,0.0
10990,17031611000,-87.6499381,41.8047714,"Demographics, minorities (% of residents), 2016-2020",,
10991,17031611100,-87.6575817,41.8050589,"Demographics, minorities (% of residents), 2016-2020",,
10992,17031611200,-87.6624414,41.8049939,"Demographics, minorities (% of residents), 2016-2020",91.859430605,2.0
10993,17031611300,-87.6673039,41.8049362,"Demographics, minorities (% of residents), 2016-2020",92.690677966,2.0
10994,17031611400,-87.6721661,41.8048929,"Demographics, minorities (% of residents), 2016-2020",97.64986376,3.0
10995,17031611500,-87.6786579,41.8054467,"Demographics, minorities (% of residents), 2016-2020",94.329896907,2.0
10996,17031611600,-87.6767426,41.7975955,"Demographics, minorities (% of residents), 2016-2020",99.739413681,3.0
10997,17031611700,-87.6719762,41.7975991,"Demographics, minorities (% of residents), 2016-2020",100.0,3.0
10998,17031611800,-87.6671138,41.7976477,"Demographics, minorities (% of residents), 2016-2020",100.0,3.0
10999,17031611900,-87.6595552,41.7985375,"Demographics, minorities (% of residents), 2016-2020",97.605177994,3.0
11000,17031612000,-87.652536,41.7978466,"Demographics, minorities (% of residents), 2016-2020",96.050420168,2.0
11001,17031612100,-87.6476808,41.7979128,"Demographics, minorities (% of residents), 2016-2020",100.0,3.0
11002,17031620100,-87.7180257,41.7980175,"Demographics, minorities (% of residents), 2016-2020",91.571050309,2.0
11003,17031620200,-87.7292339,41.7955215,"Demographics, minorities (% of residents), 2016-2020",66.04439959999999,1.0
11004,17031620300,-87.7304438,41.7895025,"Demographics, minorities (% of residents), 2016-2020",82.17700082,2.0
11005,17031620400,-87.7181682,41.7896382,"Demographics, minorities (% of residents), 2016-2020",92.233838276,2.0
11006,17031630100,-87.6816688,41.7992714,"Demographics, minorities (% of residents), 2016-2020",,
11007,17031630200,-87.6940453,41.8027454,"Demographics, minorities (% of residents), 2016-2020",,
11008,17031630300,-87.7086378,41.798862,"Demographics, minorities (% of residents), 2016-2020",95.461568173,2.0
11009,17031630400,-87.6987811,41.7972545,"Demographics, minorities (% of residents), 2016-2020",96.490032373,2.0
11010,17031630500,-87.6890165,41.7974274,"Demographics, minorities (% of residents), 2016-2020",98.026875319,3.0
11011,17031630800,-87.6985725,41.7899652,"Demographics, minorities (% of residents), 2016-2020",97.064423992,3.0
11012,17031630900,-87.7083655,41.7898114,"Demographics, minorities (% of residents), 2016-2020",92.160872529,2.0
11013,17031640100,-87.7398608,41.7819196,"Demographics, minorities (% of residents), 2016-2020",81.82423435,2.0
11014,17031640300,-87.7716353,41.7815321,"Demographics, minorities (% of residents), 2016-2020",63.74144487,1.0
11015,17031640400,-87.7912474,41.7811784,"Demographics, minorities (% of residents), 2016-2020",43.14192205,1.0
11016,17031640500,-87.7909879,41.7756825,"Demographics, minorities (% of residents), 2016-2020",48.99068323,1.0
11017,17031640600,-87.7714298,41.7760362,"Demographics, minorities (% of residents), 2016-2020",58.96192093,1.0
11018,17031640700,-87.7519356,41.7764111,"Demographics, minorities (% of residents), 2016-2020",71.02290076,1.0
11019,17031640800,-87.7397422,41.7748241,"Demographics, minorities (% of residents), 2016-2020",80.38049941,2.0
11020,17031650100,-87.7178549,41.7823766,"Demographics, minorities (% of residents), 2016-2020",83.52,2.0
11021,17031650200,-87.7302252,41.7822221,"Demographics, minorities (% of residents), 2016-2020",83.27846364999999,2.0
11022,17031650301,-87.7299916,41.7749275,"Demographics, minorities (% of residents), 2016-2020",84.86856638,2.0
11023,17031650302,-87.7177493,41.7750953,"Demographics, minorities (% of residents), 2016-2020",96.831724717,2.0
11024,17031650400,-87.7171803,41.7653247,"Demographics, minorities (% of residents), 2016-2020",95.914075409,2.0
11025,17031650500,-87.7320352,41.7622187,"Demographics, minorities (% of residents), 2016-2020",83.04376512,2.0
11026,17031660301,-87.6982872,41.7799541,"Demographics, minorities (% of residents), 2016-2020",97.034700315,3.0
11027,17031660302,-87.6983926,41.7835957,"Demographics, minorities (% of residents), 2016-2020",99.494505495,3.0
